Image,Signal to Noise Ratio
mask_2380.h5,0.0
mask_261.h5,0.08038245961094626
mask_1278.h5,0.01960296222540295
mask_1338.h5,0.015999007813468934
mask_321.h5,0.02125537617652559
mask_2151.h5,0.01581003162006324
mask_2040.h5,0.0
mask_1229.h5,0.0
mask_230.h5,0.0037370581388225205
mask_370.h5,0.0
mask_1369.h5,0.07330494595479856
mask_52.h5,0.0
mask_2100.h5,0.0
mask_2291.h5,0.0
mask_152.h5,0.0065736929409596365
mask_2322.h5,0.00012208521548040532
mask_2262.h5,0.014614812979935596
mask_383.h5,0.15698043923451735
mask_292.h5,0.012295335186901452
mask_103.h5,0.04623243933588761
mask_2373.h5,0.0
mask_2233.h5,0.05594225315803042
mask_2223.h5,0.03880294192239411
mask_113.h5,0.028047938758863022
mask_282.h5,0.003122512704340905
mask_2363.h5,0.022338699613128666
mask_2272.h5,0.002876905184550407
mask_393.h5,0.016440225820460327
mask_142.h5,0.06750065155069064
mask_2332.h5,0.0
mask_1379.h5,0.0
mask_360.h5,0.013485092168749227
mask_2281.h5,0.010422448350292938
mask_2110.h5,0.0010998411340584137
mask_42.h5,0.043699834373805584
mask_2050.h5,0.0
mask_220.h5,0.015684086541441943
mask_1239.h5,0.00905339656340457
mask_331.h5,0.0
mask_1328.h5,0.06791813322904446
mask_13.h5,0.0
mask_2141.h5,0.0
mask_2390.h5,0.08690460395382778
mask_2001.h5,0.004044613310454713
mask_1268.h5,0.0007329587099926704
mask_271.h5,0.0
mask_176.h5,0.03238815374921235
mask_2306.h5,0.08748174697995487
mask_2097.h5,0.027210031347962384
mask_2246.h5,0.0
mask_85.h5,0.002263412246895455
mask_127.h5,0.00042742871099713014
mask_2357.h5,0.0028155220957277512
mask_2217.h5,0.0
mask_2186.h5,0.27382988648732703
mask_2035.h5,0.021701172362185085
mask_245.h5,0.004537093807480074
mask_3359.h5,0.0
mask_3188.h5,0.0
mask_3219.h5,0.0
mask_305.h5,0.019729881122798283
mask_2175.h5,0.0
mask_27.h5,0.0078120194377806484
mask_2064.h5,0.06631955743573055
mask_3099.h5,0.08109534806994391
mask_3308.h5,0.0
mask_185.h5,0.0341475730606577
mask_214.h5,0.0
mask_354.h5,0.010921206885913495
mask_3248.h5,6.103888176768602e-05
mask_76.h5,0.08553634135029484
mask_2124.h5,0.007998031253845208
mask_2829.h5,0.0
mask_1543.h5,0.007874015748031496
mask_3446.h5,0.0
mask_1403.h5,0.0
mask_1792.h5,0.015117719950433706
mask_3506.h5,0.0015894363614133756
mask_3697.h5,0.0
mask_2969.h5,0.07832038962748453
mask_888.h5,0.0065736929409596365
mask_1891.h5,0.004845139527752223
mask_999.h5,0.04924751841178354
mask_1980.h5,0.030764391318024536
mask_1512.h5,0.0
mask_1683.h5,0.0013445789023346778
mask_3417.h5,0.0
mask_3786.h5,0.0
mask_2878.h5,0.013547788431797093
mask_2938.h5,0.0
mask_1452.h5,0.12303790527109466
mask_3557.h5,0.04629925282585095
mask_669.h5,0.03775019001773499
mask_1670.h5,0.0
mask_3775.h5,0.0
mask_1973.h5,0.0
mask_2788.h5,0.0
mask_2419.h5,0.0
mask_2559.h5,0.0634127344713442
mask_1833.h5,0.017955886921404162
mask_1730.h5,0.025025025025025027
mask_3635.h5,0.0
mask_729.h5,0.09878613104419556
mask_1621.h5,0.11600027246100401
mask_3724.h5,0.0
mask_638.h5,0.02637348869260164
mask_2448.h5,0.0004885197850512946
mask_1922.h5,0.0
mask_1862.h5,0.3280376104401394
mask_2699.h5,0.0
mask_2508.h5,0.29805102202503564
mask_778.h5,0.00355261546000245
mask_1761.h5,0.0
mask_3664.h5,0.0
mask_1466.h5,0.01379865107357218
mask_3563.h5,0.0
mask_1526.h5,0.0654181297958122
mask_3423.h5,0.006202788183995578
mask_1437.h5,0.0078120194377806484
mask_3532.h5,0.0
mask_1577.h5,0.09738780977896852
mask_3472.h5,0.015180618377842493
mask_1856.h5,0.0558061605877046
mask_1755.h5,0.0450979141417363
mask_3650.h5,0.0
mask_1584.h5,0.007068658184276846
mask_1615.h5,0.007316323393790347
mask_3481.h5,0.0
mask_3710.h5,0.0
mask_1916.h5,0.045631501691237475
mask_1807.h5,0.0065736929409596365
mask_1495.h5,0.39177709819911655
mask_1704.h5,0.018145662440964456
mask_3590.h5,0.0
mask_3601.h5,0.010671766084757263
mask_1644.h5,0.03650281520845195
mask_3741.h5,0.0
mask_1947.h5,0.05444716179688506
mask_3540.h5,0.0
mask_1445.h5,0.0005496183206106871
mask_3791.h5,0.0
mask_3400.h5,0.0
mask_1694.h5,0.0210008101202717
mask_1505.h5,0.01317172716591429
mask_1997.h5,0.005091712164897859
mask_1886.h5,0.0
mask_3680.h5,0.0
mask_3511.h5,0.0
mask_1785.h5,0.045031253986477865
mask_1414.h5,0.1004096984350863
mask_3451.h5,0.0063882063882063885
mask_1554.h5,0.0
mask_3673.h5,0.0
mask_1776.h5,0.1331350715817138
mask_1875.h5,0.006079214000614062
mask_1935.h5,0.0
mask_3733.h5,0.0
mask_1636.h5,0.0
mask_3622.h5,0.0
mask_1727.h5,0.0
mask_1824.h5,0.017450164565608894
mask_1964.h5,0.0
mask_3762.h5,0.0
mask_1667.h5,0.0
mask_3465.h5,0.012045215887330903
mask_1560.h5,0.0
mask_579.h5,0.0
mask_2498.h5,0.0
mask_2709.h5,0.0
mask_2649.h5,0.00917770249461041
mask_439.h5,0.03115362829630562
mask_3525.h5,0.05288863183600026
mask_1420.h5,0.0
mask_528.h5,0.0018956766342567114
mask_3434.h5,0.0
mask_1531.h5,0.005523505584877869
mask_2758.h5,0.022593933341655225
mask_2589.h5,0.0038600575945101404
mask_2618.h5,0.0
mask_3574.h5,0.02023787284388816
mask_1471.h5,0.0
mask_468.h5,0.022466300549176237
mask_949.h5,0.0
mask_1950.h5,0.0010386753833934136
mask_3756.h5,0.0
mask_1653.h5,0.06791813322904446
mask_3616.h5,0.0
mask_3587.h5,0.0
mask_1713.h5,0.0
mask_1482.h5,0.000855222968845449
mask_1810.h5,0.0555340806597088
mask_809.h5,0.050189090442920324
mask_1901.h5,0.09482124958235884
mask_918.h5,0.01896884134585484
mask_3707.h5,0.0
mask_3496.h5,0.0
mask_1602.h5,0.0
mask_1593.h5,0.0
mask_3647.h5,0.0
mask_1742.h5,0.20995495162838787
mask_858.h5,0.006821114729920728
mask_1841.h5,0.0
mask_2325.h5,0.0
mask_3049.h5,0.0
mask_155.h5,0.0029996939087848177
mask_384.h5,0.09981875545411828
mask_3298.h5,0.0
mask_3109.h5,0.0
mask_2265.h5,0.02637348869260164
mask_2374.h5,0.0
mask_295.h5,0.0
mask_104.h5,0.04230549017113048
mask_3389.h5,0.0
mask_3018.h5,0.0033682405536162655
mask_3158.h5,0.06625016269686321
mask_2234.h5,0.016692522494570275
mask_266.h5,0.018145662440964456
mask_2016.h5,0.01310907741775909
mask_2387.h5,0.0
mask_2156.h5,0.0
mask_326.h5,0.12659011208141374
mask_237.h5,0.1403118040089087
mask_2047.h5,0.0
mask_2107.h5,0.15616399689506738
mask_2296.h5,0.0
mask_55.h5,0.0
mask_377.h5,0.002876905184550407
mask_1069.h5,0.03193298482080998
mask_2191.h5,0.05255043042528588
mask_2200.h5,0.008060050452224205
mask_2340.h5,0.0
mask_1129.h5,0.008432325967870991
mask_130.h5,0.0
mask_1038.h5,0.004167688158862467
mask_2251.h5,0.0
mask_92.h5,0.01763975155279503
mask_2080.h5,0.0
mask_2311.h5,0.1297752034202179
mask_161.h5,0.012921174652241112
mask_1178.h5,0.0036755697133055622
mask_61.h5,0.0
mask_2133.h5,0.0
mask_343.h5,0.15878067755852607
mask_203.h5,0.05908209437621202
mask_192.h5,0.059493016037247805
mask_2073.h5,0.00410614696328982
mask_2162.h5,0.007068658184276846
mask_30.h5,0.025795141497620837
mask_312.h5,0.010173253591466798
mask_252.h5,0.00012208521548040532
mask_2022.h5,0.004229236898559608
mask_242.h5,0.005215043867721946
mask_2032.h5,0.12311488894982177
mask_20.h5,0.0
mask_2172.h5,0.0
mask_302.h5,0.010609425117197138
mask_182.h5,0.022593933341655225
mask_213.h5,0.0
mask_2063.h5,0.09908096867243577
mask_2123.h5,0.021319037526492956
mask_71.h5,0.026695074570748215
mask_353.h5,0.038539553752535496
mask_2301.h5,0.004290793183768542
mask_2090.h5,0.0
mask_1168.h5,0.017323812480596088
mask_171.h5,0.0
mask_1028.h5,0.10367126978780734
mask_82.h5,0.01524352460032222
mask_2241.h5,0.028887214267771917
mask_2350.h5,0.06403429016755423
mask_120.h5,0.0025087193293764913
mask_1139.h5,0.0
mask_1079.h5,0.002263412246895455
mask_2210.h5,0.0
mask_2181.h5,0.0
mask_45.h5,0.0
mask_2286.h5,0.0
mask_2117.h5,0.0
mask_367.h5,0.07316434138992599
mask_227.h5,0.060247201190707304
mask_2057.h5,0.020682780961873908
mask_2146.h5,0.3149277688603531
mask_14.h5,0.0
mask_336.h5,0.0
mask_276.h5,0.0
mask_2397.h5,0.03519302457825235
mask_2006.h5,0.0
mask_3148.h5,0.13000896613559557
mask_2224.h5,0.03362563876096145
mask_2364.h5,0.0
mask_3008.h5,0.052415210688591986
mask_3399.h5,0.0
mask_114.h5,0.0006107243190423843
mask_285.h5,0.1517750439367311
mask_3119.h5,0.06798774525780588
mask_3288.h5,0.0
mask_394.h5,0.002570064863541794
mask_2275.h5,0.014049637927833137
mask_2335.h5,0.0
mask_145.h5,0.009675232636963087
mask_3059.h5,0.000855222968845449
mask_1752.h5,0.0007940871052470833
mask_3657.h5,0.0
mask_1851.h5,0.010360138135175136
mask_848.h5,0.0350622275570156
mask_908.h5,0.005832156670145497
mask_1911.h5,0.0
mask_1583.h5,0.08295326855707581
mask_1612.h5,0.062378420438334845
mask_3486.h5,0.0
mask_3717.h5,0.0
mask_1492.h5,0.015054829316647048
mask_1703.h5,0.10725146989254579
mask_3597.h5,0.022657761687784782
mask_3606.h5,0.0015282107708295127
mask_819.h5,0.0
mask_1800.h5,0.0
mask_1940.h5,0.05621454357916452
mask_959.h5,0.02849968612680477
mask_1643.h5,0.0
mask_3746.h5,0.0
mask_2608.h5,0.0051533742331288344
mask_2599.h5,0.042438124323980406
mask_478.h5,0.047637316964000254
mask_1461.h5,0.003122512704340905
mask_3564.h5,0.0
mask_1521.h5,0.0012221950623319481
mask_3424.h5,0.0157470551766894
mask_538.h5,0.005215043867721946
mask_2748.h5,0.0
mask_2659.h5,0.0
mask_1430.h5,0.001466992665036675
mask_3535.h5,0.0
mask_429.h5,0.006202788183995578
mask_569.h5,0.0
mask_1570.h5,0.00030526894193784725
mask_3475.h5,0.11805650334379691
mask_2719.h5,0.04904597259572288
mask_2488.h5,0.00036634509708145075
mask_1974.h5,0.013046435417053113
mask_1677.h5,0.0
mask_3772.h5,0.0
mask_1737.h5,0.03336486912645853
mask_3632.h5,0.0
mask_1834.h5,0.026823765354725495
mask_1925.h5,0.0
mask_1626.h5,0.0
mask_3723.h5,0.0
mask_1766.h5,0.0
mask_3663.h5,0.0
mask_1865.h5,0.08395633476678796
mask_1544.h5,0.0055852206469035786
mask_3441.h5,0.014866204162537165
mask_1896.h5,0.05628263812778028
mask_1404.h5,0.013234384662956091
mask_1795.h5,0.002386050780055063
mask_3501.h5,0.05594225315803042
mask_3690.h5,0.0
mask_1515.h5,0.0
mask_1684.h5,0.03624059199291632
mask_3410.h5,0.0
mask_3781.h5,0.0
mask_1987.h5,0.025795141497620837
mask_1455.h5,0.014426351309516439
mask_3550.h5,0.0
mask_3430.h5,0.0
mask_1535.h5,0.06451822493665128
mask_3570.h5,0.0
mask_1475.h5,0.0
mask_3461.h5,0.0
mask_1564.h5,0.0033682405536162655
mask_3521.h5,0.0
mask_1424.h5,0.0
mask_3492.h5,0.0034911496294481536
mask_3703.h5,0.0
mask_1597.h5,0.0
mask_1606.h5,0.016881827209533268
mask_1905.h5,0.0341475730606577
mask_1845.h5,0.0
mask_3643.h5,0.0
mask_1746.h5,0.029339699692153044
mask_3752.h5,0.0
mask_1657.h5,0.2371819074227894
mask_1954.h5,0.024256064016004
mask_1814.h5,0.003061099546957267
mask_3583.h5,0.0
mask_3612.h5,0.0
mask_1486.h5,0.04038608077216155
mask_1717.h5,0.0020182251850039755
mask_409.h5,0.014489164086687307
mask_798.h5,0.0
mask_3515.h5,0.0
mask_3684.h5,0.0
mask_1410.h5,0.04911314593071653
mask_1781.h5,0.12150044493120679
mask_1882.h5,0.0
mask_2679.h5,0.17557580541005954
mask_2739.h5,0.0
mask_3455.h5,0.0
mask_1550.h5,0.008618566855454321
mask_549.h5,0.023296483667478607
mask_3544.h5,0.028241496171708298
mask_1441.h5,0.0024473813020068525
mask_458.h5,0.011233181088754474
mask_2628.h5,0.0
mask_1993.h5,0.0460988379517303
mask_2768.h5,0.07190055610075237
mask_518.h5,0.305186011312037
mask_689.h5,0.010360138135175136
mask_3404.h5,0.0
mask_3795.h5,0.0
mask_1501.h5,0.027145633502601716
mask_1690.h5,0.03115362829630562
mask_1820.h5,0.008680662439204581
mask_839.h5,0.005832156670145497
mask_3626.h5,0.01342240366178017
mask_1723.h5,0.0
mask_3766.h5,0.0
mask_1663.h5,0.033104231036004794
mask_2898.h5,0.0
mask_979.h5,0.0
mask_1960.h5,0.004660289428501349
mask_868.h5,0.00961301454276559
mask_1871.h5,0.0
mask_3677.h5,0.0
mask_1772.h5,0.007254395671953769
mask_2989.h5,0.0
mask_3737.h5,0.0
mask_1632.h5,0.028112449799196786
mask_1931.h5,0.0
mask_928.h5,0.03349523749448054
mask_96.h5,0.0
mask_2255.h5,0.0
mask_3139.h5,0.009239866945915979
mask_3079.h5,0.0
mask_165.h5,0.012733341574978366
mask_2315.h5,0.0018956766342567114
mask_2084.h5,0.0
mask_2204.h5,0.004290793183768542
mask_2195.h5,0.0
mask_3168.h5,0.048240563019833656
mask_134.h5,0.01085883514313919
mask_3028.h5,0.0
mask_2344.h5,0.03147821707378494
mask_316.h5,0.0
mask_34.h5,0.020364949866102013
mask_2166.h5,0.0
mask_2026.h5,0.055262140924900165
mask_256.h5,0.0
mask_347.h5,0.03545471781583771
mask_2137.h5,0.00030526894193784725
mask_65.h5,0.017955886921404162
mask_2077.h5,0.0
mask_196.h5,0.028564253876577312
mask_207.h5,0.0
mask_1119.h5,0.05315934948897602
mask_1288.h5,0.01048476625138769
mask_100.h5,0.030116315624017606
mask_291.h5,0.019032217937554424
mask_2370.h5,0.0
mask_2230.h5,0.2851204016001255
mask_1059.h5,0.0654181297958122
mask_151.h5,0.0031839333823169237
mask_1148.h5,0.0
mask_2321.h5,0.00030526894193784725
mask_2261.h5,0.0
mask_1008.h5,0.10875008459091833
mask_1399.h5,0.02348825587206397
mask_380.h5,0.011607804396147196
mask_2043.h5,0.0
mask_233.h5,0.06673611563252815
mask_373.h5,0.0039830871989705256
mask_51.h5,0.13975652173913045
mask_2292.h5,0.0
mask_2103.h5,0.05826120656245963
mask_2383.h5,0.0
mask_2012.h5,0.0
mask_262.h5,0.13888502710968997
mask_322.h5,0.0019569471624266144
mask_2152.h5,0.011420458052966232
mask_332.h5,0.0
mask_10.h5,0.0
mask_2142.h5,0.0757715036112935
mask_2002.h5,0.0
mask_2393.h5,0.10307681949774457
mask_272.h5,0.0015894363614133756
mask_363.h5,0.06093375639448294
mask_2113.h5,0.0
mask_2282.h5,0.013673204231887644
mask_41.h5,0.07015022860875245
mask_2053.h5,0.0
mask_223.h5,0.027725504955463557
mask_2271.h5,0.08539251407750911
mask_390.h5,0.021637463365966204
mask_1389.h5,0.0
mask_1018.h5,0.004968410721953015
mask_1158.h5,0.0199203187250996
mask_141.h5,0.05295629820051414
mask_2331.h5,0.0
mask_2220.h5,0.0
mask_1049.h5,0.07218113997775015
mask_281.h5,0.0
mask_110.h5,0.0
mask_1298.h5,0.007874015748031496
mask_1109.h5,0.0
mask_2360.h5,0.0
mask_2067.h5,0.09856510661123777
mask_217.h5,0.0019569471624266144
mask_186.h5,0.040452149615799834
mask_357.h5,0.0
mask_75.h5,0.00905339656340457
mask_2127.h5,0.0
mask_2036.h5,0.06514107398257704
mask_246.h5,0.0
mask_306.h5,0.01098358632605208
mask_2176.h5,0.0026927784577723377
mask_24.h5,0.015684086541441943
mask_3038.h5,0.04877736525412879
mask_124.h5,0.0007940871052470833
mask_2354.h5,0.03834210025983903
mask_2185.h5,0.053294760527161686
mask_2214.h5,0.0
mask_3178.h5,0.006697388632872504
mask_175.h5,0.14943173845937982
mask_3069.h5,0.09702042182792099
mask_2094.h5,0.0
mask_2305.h5,0.2101336878646872
mask_2245.h5,0.0
mask_86.h5,0.003061099546957267
mask_3129.h5,0.06479495678169883
mask_1622.h5,0.06368889177432968
mask_3727.h5,0.0
mask_938.h5,0.0
mask_1921.h5,0.0
mask_1861.h5,0.11040325313453067
mask_878.h5,0.0064500276429756125
mask_2999.h5,0.0078120194377806484
mask_1762.h5,0.0
mask_3667.h5,0.0
mask_2888.h5,0.15878067755852607
mask_1673.h5,0.05437930368749598
mask_3776.h5,0.0
mask_1970.h5,0.0
mask_969.h5,0.024576324182352574
mask_829.h5,0.002570064863541794
mask_1830.h5,0.0
mask_1733.h5,0.0479053405820275
mask_3636.h5,0.0
mask_2778.h5,0.0
mask_1983.h5,0.022083593262632564
mask_1680.h5,0.0
mask_1511.h5,0.002386050780055063
mask_3785.h5,0.0
mask_3414.h5,0.0
mask_699.h5,0.0
mask_508.h5,0.02849968612680477
mask_448.h5,0.0
mask_1451.h5,0.07499507906305361
mask_3554.h5,0.09482124958235884
mask_2638.h5,0.018208936672674165
mask_2729.h5,0.0
mask_559.h5,0.06451822493665128
mask_1540.h5,0.02901645521919357
mask_3445.h5,0.0
mask_1791.h5,0.0
mask_1400.h5,0.0171343431835113
mask_3694.h5,0.0
mask_3505.h5,0.017955886921404162
mask_788.h5,0.0
mask_419.h5,0.0
mask_2669.h5,0.0
mask_1892.h5,0.0025087193293764913
mask_1804.h5,0.0
mask_1707.h5,0.0
mask_1496.h5,0.18304570727128314
mask_3602.h5,0.0005496183206106871
mask_3593.h5,0.0
mask_1647.h5,0.015306438619322054
mask_3742.h5,0.0
mask_1944.h5,0.05173963281550905
mask_1855.h5,0.005215043867721946
mask_1756.h5,0.010235540757183376
mask_3653.h5,0.0
mask_1616.h5,0.028176968936303733
mask_1587.h5,0.0055852206469035786
mask_3713.h5,0.0036140888208269525
mask_3482.h5,0.0
mask_1915.h5,0.0033067973055725657
mask_1434.h5,0.0
mask_3531.h5,0.045031253986477865
mask_1574.h5,0.0373559579587185
mask_3471.h5,0.0010998411340584137
mask_1465.h5,0.0059556701663903725
mask_3560.h5,0.0
mask_1525.h5,0.008246153846153846
mask_3420.h5,0.03154315935276711
mask_3431.h5,0.0
mask_1534.h5,0.05424361366707419
mask_3571.h5,0.0
mask_1474.h5,0.0
mask_3460.h5,0.0
mask_1565.h5,0.005400098183603338
mask_3520.h5,0.002876905184550407
mask_1425.h5,0.039132365066277666
mask_1904.h5,0.03584750584813808
mask_3702.h5,0.0
mask_3493.h5,0.0004885197850512946
mask_1607.h5,0.07520672004200027
mask_1596.h5,0.0
mask_3642.h5,0.0
mask_1747.h5,0.021128077282642568
mask_1844.h5,0.0
mask_1955.h5,0.0051533742331288344
mask_3753.h5,0.0
mask_1656.h5,0.020873574677550005
mask_3613.h5,0.0
mask_3582.h5,0.0
mask_1716.h5,0.0
mask_1487.h5,0.11508881780439666
mask_1815.h5,0.0
mask_2678.h5,0.1094257854821235
mask_1883.h5,0.0
mask_3685.h5,0.0
mask_3514.h5,0.0
mask_1780.h5,0.18776279541829782
mask_1411.h5,0.11425462459194777
mask_799.h5,0.0
mask_408.h5,0.0
mask_548.h5,0.09511396297038968
mask_3454.h5,0.0
mask_1551.h5,0.0
mask_2738.h5,0.0
mask_2629.h5,0.0
mask_459.h5,0.015117719950433706
mask_3545.h5,0.050660510452738235
mask_1440.h5,0.000855222968845449
mask_3794.h5,0.0
mask_3405.h5,0.0
mask_1691.h5,0.10122328269928754
mask_1500.h5,0.05853469440496188
mask_688.h5,0.00036634509708145075
mask_519.h5,0.622499504852446
mask_2769.h5,0.011795220156857902
mask_1992.h5,0.04012188928390046
mask_3627.h5,0.0
mask_1722.h5,0.0
mask_838.h5,0.018335508732674498
mask_1821.h5,0.22625551979642242
mask_1961.h5,0.0
mask_978.h5,0.0056469432850478765
mask_2899.h5,0.0
mask_3767.h5,0.0
mask_1662.h5,0.09930220075147611
mask_2988.h5,0.0
mask_3676.h5,0.0
mask_1773.h5,0.05200975985617054
mask_1870.h5,0.0
mask_869.h5,0.006697388632872504
mask_929.h5,0.01726064820563765
mask_1930.h5,0.0006107243190423843
mask_3736.h5,0.0
mask_1633.h5,0.0029996939087848177
mask_3138.h5,0.03160810980984763
mask_2254.h5,0.0
mask_97.h5,0.0
mask_2085.h5,0.0
mask_2314.h5,0.009550804116088484
mask_164.h5,0.00355261546000245
mask_3078.h5,0.0026927784577723377
mask_3169.h5,0.0009163663021565154
mask_2194.h5,0.0
mask_2205.h5,0.0
mask_2345.h5,0.022466300549176237
mask_3029.h5,0.0
mask_135.h5,0.02061919890363172
mask_2167.h5,0.0
mask_35.h5,0.1499964904892258
mask_317.h5,0.004044613310454713
mask_257.h5,0.0
mask_2027.h5,0.029081087871364864
mask_64.h5,0.016755616234330396
mask_2136.h5,0.008494398621199065
mask_346.h5,0.09930220075147611
mask_206.h5,0.0
mask_197.h5,0.005276721070069947
mask_2076.h5,0.0
mask_2371.h5,0.0
mask_290.h5,0.0
mask_101.h5,0.022083593262632564
mask_1289.h5,0.010671766084757263
mask_1118.h5,0.0
mask_1058.h5,0.0
mask_2231.h5,0.07379735220867742
mask_2320.h5,0.006140997297961189
mask_1149.h5,0.0
mask_150.h5,0.11486118671747414
mask_381.h5,0.06966116080172358
mask_1398.h5,0.023232575568323758
mask_1009.h5,0.09760836068868493
mask_2260.h5,0.0
mask_232.h5,0.05012177925906935
mask_2042.h5,0.0
mask_2102.h5,0.16239801347995744
mask_2293.h5,0.0
mask_50.h5,0.001773158055640477
mask_372.h5,0.0
mask_263.h5,0.2077251953412944
mask_2013.h5,0.0
mask_2382.h5,0.0
mask_2153.h5,0.0
mask_323.h5,0.0
mask_2143.h5,0.050054476703198104
mask_11.h5,0.0
mask_333.h5,0.012983801162359343
mask_273.h5,0.022977022977022976
mask_2392.h5,0.052753325194371266
mask_2003.h5,0.0
mask_40.h5,0.009302039056243454
mask_2283.h5,0.0
mask_2112.h5,0.023168675451195903
mask_362.h5,0.0007940871052470833
mask_222.h5,0.04111329986655652
mask_2052.h5,0.0
mask_1019.h5,0.0
mask_1388.h5,0.0
mask_391.h5,0.08195205705606551
mask_2270.h5,0.3636287973366625
mask_2330.h5,0.0
mask_140.h5,0.07746941996580298
mask_1159.h5,0.0
mask_1048.h5,0.002631417905880913
mask_2221.h5,0.014237959638479633
mask_2361.h5,0.006511856493426711
mask_1108.h5,0.004906771344455349
mask_1299.h5,0.037093302949740475
mask_111.h5,0.0038600575945101404
mask_280.h5,0.0
mask_187.h5,0.027725504955463557
mask_216.h5,0.0
mask_2066.h5,0.08402805346036787
mask_2126.h5,0.0
mask_74.h5,0.10441523424334344
mask_356.h5,0.008680662439204581
mask_247.h5,0.0
mask_2037.h5,0.030310652748082003
mask_25.h5,0.004845139527752223
mask_2177.h5,0.01048476625138769
mask_307.h5,0.013610492452363277
mask_2355.h5,0.05839793281653747
mask_125.h5,0.0
mask_3039.h5,0.028435126482957755
mask_3179.h5,0.026952488404161964
mask_2215.h5,0.0
mask_2184.h5,0.02042850024912805
mask_2304.h5,0.010734114743985194
mask_2095.h5,0.0
mask_3068.h5,0.12457958679387741
mask_174.h5,0.0
mask_3128.h5,0.09760836068868493
mask_87.h5,0.0
mask_2244.h5,0.006635536986974687
mask_1920.h5,0.01085883514313919
mask_939.h5,0.0
mask_1623.h5,0.04263713885707013
mask_3726.h5,0.0
mask_1763.h5,0.0
mask_3666.h5,0.0
mask_2998.h5,0.001650669438161032
mask_879.h5,0.05519417788368648
mask_1860.h5,0.1047875927174646
mask_968.h5,0.032128008063500066
mask_1971.h5,0.0
mask_1672.h5,0.18168049044356294
mask_3777.h5,0.0
mask_2889.h5,0.07147995552939637
mask_1732.h5,0.06355079519636482
mask_3637.h5,0.0
mask_1831.h5,0.0010386753833934136
mask_828.h5,0.0
mask_509.h5,0.08238092092224351
mask_698.h5,0.0
mask_1510.h5,0.017955886921404162
mask_1681.h5,0.0
mask_3415.h5,0.0
mask_3784.h5,0.0
mask_1982.h5,0.05465078854200193
mask_2779.h5,0.0
mask_2639.h5,0.05268568491390388
mask_1450.h5,0.016755616234330396
mask_3555.h5,0.00030526894193784725
mask_449.h5,0.0
mask_1541.h5,0.09350597343656143
mask_3444.h5,0.0
mask_558.h5,0.10367126978780734
mask_2728.h5,0.0
mask_1893.h5,0.001466992665036675
mask_2668.h5,0.0
mask_418.h5,0.0
mask_789.h5,0.01524352460032222
mask_1401.h5,0.0
mask_1790.h5,0.0
mask_3504.h5,0.09937596457089176
mask_3695.h5,0.0
mask_1497.h5,0.2601138286417474
mask_1706.h5,0.029986798264914818
mask_3592.h5,0.0
mask_3603.h5,0.0
mask_1805.h5,0.0
mask_1945.h5,0.002938295788442703
mask_1646.h5,0.010235540757183376
mask_3743.h5,0.0
mask_1757.h5,0.0
mask_3652.h5,0.0
mask_1854.h5,0.05173963281550905
mask_1914.h5,0.00036634509708145075
mask_1586.h5,0.012733341574978366
mask_1617.h5,0.12419376972691094
mask_3483.h5,0.0
mask_3712.h5,0.0
mask_1435.h5,0.0
mask_3530.h5,0.09790256650807479
mask_1575.h5,0.055874202487594254
mask_3470.h5,0.0032453615822668545
mask_1464.h5,0.0023247277621436437
mask_3561.h5,0.0
mask_1524.h5,0.0450979141417363
mask_3421.h5,0.0023247277621436437
mask_3541.h5,0.0
mask_1444.h5,0.007998031253845208
mask_1996.h5,0.050256410256410255
mask_3401.h5,0.0
mask_3790.h5,0.0
mask_1504.h5,0.002876905184550407
mask_1695.h5,0.015495227469939258
mask_3510.h5,0.0
mask_3681.h5,0.0
mask_1415.h5,0.06093375639448294
mask_1784.h5,0.07001044932079414
mask_1887.h5,0.0
mask_3450.h5,0.05140216903035359
mask_1555.h5,0.0
mask_1874.h5,0.0006107243190423843
mask_3672.h5,0.0
mask_1777.h5,0.20390917775001838
mask_3732.h5,0.0
mask_1637.h5,0.0009775171065493646
mask_1934.h5,0.0010386753833934136
mask_1825.h5,0.11093029563330621
mask_3623.h5,0.0
mask_1726.h5,0.0029996939087848177
mask_3763.h5,0.0
mask_1666.h5,0.0
mask_1965.h5,0.0
mask_2708.h5,0.0
mask_2499.h5,0.0
mask_578.h5,0.0
mask_3464.h5,0.006079214000614062
mask_1561.h5,0.00036634509708145075
mask_3524.h5,0.0
mask_1421.h5,0.0
mask_438.h5,0.011607804396147196
mask_2648.h5,0.034996841440303225
mask_2759.h5,0.02291315477305363
mask_3435.h5,0.0
mask_1530.h5,0.0032453615822668545
mask_529.h5,0.0014057820426624289
mask_469.h5,0.04257079223671651
mask_3575.h5,0.0
mask_1470.h5,0.0341475730606577
mask_2619.h5,0.0
mask_2588.h5,0.0
mask_3757.h5,0.0
mask_1652.h5,0.22846217290245183
mask_1951.h5,0.0033067973055725657
mask_948.h5,0.024768576432324243
mask_808.h5,0.03069954705586311
mask_1811.h5,0.008308203581758877
mask_3586.h5,0.0
mask_3617.h5,0.0
mask_1483.h5,0.010671766084757263
mask_1712.h5,0.0007940871052470833
mask_3497.h5,0.0034911496294481536
mask_3706.h5,0.0
mask_1592.h5,0.0157470551766894
mask_1603.h5,0.015999007813468934
mask_919.h5,0.037224613826285134
mask_1900.h5,0.2045287457726805
mask_1840.h5,0.0
