                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1882,                 0.8503,                 1.1441,                0.41122,                0.79369,                0.71997,                0.21049,                0.33333,                0.17357,                0.46725,                0.13724,                0.20096,                0.08068,                 1.9965,                 3.2456,                 2.0846,                 0.9435,              0.0062776,              0.0062776,              0.0062776
                   1883,                0.87851,                 1.1392,                0.42464,                0.79032,                0.71099,                0.20864,                0.33238,                0.17177,                0.45913,                 0.1357,                0.19775,                0.07893,                 2.0024,                 3.2267,                  2.093,                0.94265,              0.0062756,              0.0062756,              0.0062756
                   1884,                0.84687,                 1.1464,                0.41435,                0.79048,                0.70619,                0.20571,                0.32943,                0.17115,                0.46574,                0.13644,                0.19875,                0.08015,                 2.0064,                 3.2329,                 2.1009,                0.94402,              0.0062736,              0.0062736,              0.0062736
                   1885,                0.88731,                 1.1273,                0.42473,                0.79059,                0.70578,                0.20509,                0.32646,                0.16925,                0.46167,                0.13416,                0.19498,                0.07831,                 2.0077,                 3.2394,                  2.116,                0.94263,              0.0062717,              0.0062717,              0.0062717
                   1886,                0.82601,                 1.1446,                 0.4059,                0.79511,                0.72503,                0.20817,                 0.3271,                0.16848,                0.45733,                0.13184,                0.19279,                0.07715,                 2.0105,                 3.2366,                 2.1364,                0.94288,              0.0062697,              0.0062697,              0.0062697
                   1887,                0.83006,                 1.1097,                0.40568,                0.79164,                0.71571,                0.20575,                0.32671,                0.16777,                0.46025,                0.13261,                0.19217,                0.07804,                 2.0267,                  3.257,                 2.1765,                0.94496,              0.0062677,              0.0062677,              0.0062677
                   1888,                0.81293,                 1.0957,                0.40192,                0.79065,                0.72249,                0.20474,                0.32783,                0.16961,                0.46425,                0.13261,                0.19364,                0.07979,                 2.0269,                 3.2892,                 2.1634,                0.94518,              0.0062657,              0.0062657,              0.0062657
                   1889,                0.81285,                 1.0973,                0.40571,                0.79261,                 0.7346,                0.20273,                0.32725,                0.17047,                0.46913,                 0.1303,                0.19382,                0.07998,                 2.0211,                 3.3038,                 2.1746,                0.94672,              0.0062637,              0.0062637,              0.0062637
                   1890,                0.84429,                 1.1073,                0.41316,                0.79158,                0.74598,                0.20432,                0.33384,                0.17184,                0.46982,                0.12913,                0.19778,                0.08328,                 2.0138,                 3.3347,                 2.1715,                0.94454,              0.0062618,              0.0062618,              0.0062618
                   1891,                0.80368,                 1.0799,                0.40182,                0.79188,                0.73016,                0.20446,                 0.3304,                0.17152,                0.46561,                0.13107,                0.19631,                0.08189,                 2.0011,                 3.3614,                 2.1335,                0.94148,              0.0062598,              0.0062598,              0.0062598
                   1892,                0.83559,                 1.1171,                0.40794,                 0.7925,                 0.7394,                0.20432,                0.33115,                0.17163,                0.47154,                 0.1303,                0.19276,                0.08162,                 1.9944,                 3.3834,                 2.1203,                0.93639,              0.0062578,              0.0062578,              0.0062578
                   1893,                0.83624,                 1.1055,                0.40994,                0.78807,                 0.7306,                0.20278,                0.32745,                0.17065,                0.46516,                0.12953,                0.19181,                0.08101,                 1.9971,                 3.3833,                  2.125,                0.93616,              0.0062558,              0.0062558,              0.0062558
                   1894,                0.84134,                  1.141,                0.41038,                0.79386,                0.72708,                0.20123,                0.32683,                0.16965,                0.46277,                0.12951,                 0.1897,                0.08342,                  1.992,                 3.3835,                 2.1201,                 0.9334,              0.0062538,              0.0062538,              0.0062538
                   1895,                0.85923,                 1.1549,                0.41506,                 0.7898,                 0.7109,                0.19969,                0.32134,                0.16622,                0.46387,                 0.1303,                0.19179,                0.08372,                 1.9849,                  3.373,                  2.117,                0.93043,              0.0062519,              0.0062519,              0.0062519
                   1896,                0.84543,                 1.1191,                0.41791,                0.78515,                0.70559,                0.19892,                0.31998,                0.16464,                0.48029,                0.13493,                0.19349,                  0.082,                 1.9954,                  3.337,                 2.1495,                0.93298,              0.0062499,              0.0062499,              0.0062499
                   1897,                0.80427,                 1.1099,                0.39942,                0.79116,                0.70515,                0.19815,                0.31807,                0.16323,                0.48016,                0.13493,                0.19356,                0.07959,                 2.0022,                 3.3259,                 2.1715,                0.93394,              0.0062479,              0.0062479,              0.0062479
                   1898,                 0.8499,                 1.1006,                0.41005,                0.78729,                0.72352,                0.19969,                0.31395,                0.16096,                0.48328,                0.13338,                0.19085,                0.07694,                 2.0148,                 3.4154,                 2.1944,                 0.9362,              0.0062459,              0.0062459,              0.0062459
                   1899,                0.82596,                 1.1378,                 0.4065,                0.78722,                0.73257,                0.19892,                0.31401,                 0.1601,                0.49263,                0.13325,                0.18874,                0.07787,                 2.0184,                 3.4345,                 2.1954,                0.93653,              0.0062439,              0.0062439,              0.0062439
                   1900,                0.82154,                 1.1353,                0.40573,                0.79314,                0.73738,                0.20046,                0.31121,                0.15925,                0.50058,                0.13493,                0.18761,                0.07772,                 2.0145,                 3.3872,                 2.1967,                0.93853,               0.006242,               0.006242,               0.006242
                   1901,                0.85627,                 1.1388,                0.41325,                0.79035,                0.74067,                0.19969,                0.31185,                0.15945,                0.49473,                0.13338,                0.18788,                0.07744,                 2.0122,                 3.3682,                 2.2056,                0.93812,                0.00624,                0.00624,                0.00624
                   1902,                0.82067,                 1.1105,                0.40468,                0.78991,                0.72945,                0.20355,                0.31239,                 0.1596,                0.49204,                0.13592,                0.19266,                 0.0774,                 2.0061,                 3.3418,                 2.1759,                0.93616,               0.006238,               0.006238,               0.006238
                   1903,                0.80375,                 1.0563,                0.39773,                0.78854,                0.72937,                0.20663,                0.31409,                 0.1607,                0.49514,                0.13647,                0.19229,                0.07861,                 2.0022,                 3.3206,                 2.1847,                0.93523,               0.006236,               0.006236,               0.006236
                   1904,                0.82717,                 1.1273,                0.40451,                 0.7895,                0.71855,                0.20894,                0.31759,                0.16203,                 0.4995,                0.13724,                0.19289,                0.07873,                 1.9996,                 3.3323,                 2.2024,                0.93659,               0.006234,               0.006234,               0.006234
                   1905,                0.82278,                 1.0602,                0.40434,                0.78921,                0.71648,                0.20894,                0.31867,                0.16331,                0.48743,                0.14109,                0.19277,                0.07767,                 1.9946,                 3.3188,                 2.1877,                0.93377,              0.0062321,              0.0062321,              0.0062321
                   1906,                 0.8266,                 1.0934,                0.40076,                0.79149,                0.71409,                0.21049,                0.31741,                0.16331,                0.48391,                0.14264,                0.19708,                0.07685,                 1.9989,                 3.3074,                 2.1856,                0.93535,              0.0062301,              0.0062301,              0.0062301
                   1907,                0.85981,                 1.0864,                  0.418,                0.78908,                0.70056,                0.20563,                0.31297,                0.16243,                0.48779,                0.14318,                0.19992,                0.07938,                 2.0016,                 3.3123,                 2.1905,                0.93531,              0.0062281,              0.0062281,              0.0062281
                   1908,                0.82541,                 1.1047,                0.40756,                0.78567,                 0.7025,                0.20278,                0.31485,                0.16176,                0.47545,                0.13724,                 0.1948,                0.07645,                 2.0017,                 3.3178,                 2.1733,                  0.933,              0.0062261,              0.0062261,              0.0062261
                   1909,                0.79754,                 1.0878,                0.40332,                0.79351,                0.70973,                 0.2036,                0.31531,                0.16222,                0.47859,                0.13729,                0.19807,                0.07644,                 2.0051,                 3.3207,                 2.1756,                0.93403,              0.0062241,              0.0062241,              0.0062241
                   1910,                0.78949,                 1.1242,                0.39095,                0.78604,                0.71789,                0.20355,                0.31291,                0.16047,                0.48333,                0.13704,                0.19336,                 0.0735,                 2.0135,                 3.3222,                 2.1802,                0.93579,              0.0062222,              0.0062222,              0.0062222
                   1911,                0.83908,                 1.0688,                0.40717,                0.79374,                0.72032,                0.20255,                0.31277,                0.15956,                 0.4771,                0.13416,                0.18965,                0.07156,                 2.0129,                 3.2706,                 2.1691,                0.93585,              0.0062202,              0.0062202,              0.0062202
                   1912,                0.86181,                 1.1284,                0.41808,                0.79138,                 0.7134,                0.20123,                0.31043,                0.15842,                 0.4674,                0.13184,                0.18514,                 0.0703,                 2.0247,                  3.288,                  2.203,                0.93792,              0.0062182,              0.0062182,              0.0062182
                   1913,                0.84977,                 1.1158,                0.40969,                0.79146,                0.70729,                0.19738,                0.31063,                0.15992,                0.46969,                0.13107,                0.18823,                0.07099,                   2.02,                 3.2902,                 2.1906,                 0.9369,              0.0062162,              0.0062162,              0.0062162
                   1914,                 0.8391,                 1.0951,                0.41339,                0.79197,                0.69343,                0.19738,                0.31158,                0.16211,                 0.4686,                0.13338,                0.18819,                0.07408,                  2.015,                 3.2921,                 2.1911,                0.93425,              0.0062142,              0.0062142,              0.0062142
                   1915,                0.88271,                 1.1372,                0.42088,                0.79171,                0.70934,                0.20355,                 0.3166,                  0.164,                0.47021,                0.13493,                0.19099,                0.07432,                 2.0052,                  3.295,                 2.1951,                0.93216,              0.0062123,              0.0062123,              0.0062123
                   1916,                0.90056,                  1.188,                0.42566,                0.78825,                0.70117,                0.19969,                0.31843,                0.16566,                0.47647,                 0.1357,                0.19547,                0.07502,                 1.9991,                 3.2951,                 2.2027,                0.93133,              0.0062103,              0.0062103,              0.0062103
                   1917,                0.85047,                 1.0907,                0.41488,                0.78738,                0.71424,                  0.202,                0.32193,                 0.1662,                0.48794,                0.13724,                0.19751,                0.07611,                 1.9961,                 3.3098,                 2.2138,                0.93106,              0.0062083,              0.0062083,              0.0062083
                   1918,                0.83022,                  1.124,                 0.4069,                0.79376,                0.70529,                0.19928,                0.32073,                0.16851,                0.49316,                0.13724,                 0.1998,                 0.0774,                 1.9918,                 3.2908,                  2.231,                0.93011,              0.0062063,              0.0062063,              0.0062063
                   1919,                0.82999,                 1.0657,                0.40839,                0.79272,                0.70633,                0.19584,                0.32531,                0.17299,                0.50713,                0.13801,                0.20821,                0.08194,                 1.9698,                 3.2751,                  2.225,                0.92719,              0.0062043,              0.0062043,              0.0062043
                   1920,                0.81725,                 1.0697,                0.40214,                0.79199,                0.72864,                0.19874,                0.32832,                0.17565,                0.51721,                0.14032,                0.21142,                0.08319,                 1.9683,                  3.298,                 2.2163,                0.92688,              0.0062024,              0.0062024,              0.0062024
                   1921,                0.82589,                 1.0596,                0.40663,                0.79015,                0.72412,                0.20046,                0.33466,                0.17713,                0.50865,                0.13878,                0.20844,                0.08238,                 1.9678,                 3.3074,                 2.2102,                 0.9265,              0.0062004,              0.0062004,              0.0062004
                   1922,                0.79843,                  1.062,                0.40424,                0.79272,                0.71359,                0.19661,                0.33135,                 0.1762,                 0.5122,                0.13955,                0.21053,                0.08344,                 1.9666,                 3.3349,                 2.2087,                0.92619,              0.0061984,              0.0061984,              0.0061984
                   1923,                0.81981,                 1.1108,                0.40336,                0.79511,                0.72624,                0.19636,                0.32805,                0.17368,                0.50011,                0.13493,                0.20236,                0.08241,                 1.9772,                 3.3213,                 2.2261,                0.92824,              0.0061964,              0.0061964,              0.0061964
                   1924,                0.81539,                 1.0762,                 0.4049,                0.79245,                0.72583,                0.19507,                0.33284,                0.17586,                0.49632,                0.13338,                0.20685,                0.08592,                 1.9696,                 3.3234,                 2.2142,                0.92846,              0.0061944,              0.0061944,              0.0061944
                   1925,                0.83395,                 1.0776,                0.41028,                0.78874,                0.73283,                0.19661,                0.33311,                0.17592,                0.50302,                0.13416,                0.20854,                0.08521,                 1.9697,                 3.3306,                 2.2153,                0.92494,              0.0061925,              0.0061925,              0.0061925
                   1926,                0.82501,                 1.0777,                0.40504,                 0.7845,                0.72727,                0.19507,                0.33258,                0.17565,                0.48913,                0.13107,                0.20374,                0.08232,                 1.9714,                 3.3515,                 2.2126,                0.92585,              0.0061905,              0.0061905,              0.0061905
                   1927,                0.85254,                  1.197,                 0.4112,                0.78834,                0.73016,                0.19661,                0.32961,                 0.1756,                0.50395,                 0.1357,                0.20741,                0.08107,                 1.9826,                 3.3301,                 2.2117,                0.92779,              0.0061885,              0.0061885,              0.0061885
                   1928,                0.80997,                 1.1166,                0.40346,                0.79211,                0.71466,                 0.1989,                0.32755,                0.17381,                0.48771,                0.13506,                0.20108,                 0.0811,                 1.9863,                 3.3257,                 2.2047,                0.92879,              0.0061865,              0.0061865,              0.0061865
                   1929,                0.83614,                 1.0878,                0.41084,                0.79131,                0.71607,                0.20028,                0.32812,                0.17435,                0.48505,                0.13493,                0.20281,                0.08056,                  1.986,                  3.323,                 2.1937,                0.92987,              0.0061845,              0.0061845,              0.0061845
                   1930,                0.79688,                 1.0791,                0.39938,                0.79257,                0.71763,                0.20378,                0.32865,                0.17387,                0.49012,                0.13859,                0.20318,                0.08262,                 1.9838,                 3.3405,                 2.2025,                0.93134,              0.0061826,              0.0061826,              0.0061826
                   1931,                0.84408,                 1.0824,                0.41132,                0.79066,                  0.721,                  0.202,                0.32089,                0.17063,                0.49435,                0.13794,                0.20221,                0.08109,                  1.976,                 3.3464,                 2.1845,                0.92992,              0.0061806,              0.0061806,              0.0061806
                   1932,                0.83609,                 1.1153,                0.40792,                0.79024,                0.72024,                  0.202,                0.31671,                0.16855,                0.49757,                0.13955,                 0.1997,                0.07814,                 1.9785,                 3.3565,                 2.1728,                0.92946,              0.0061786,              0.0061786,              0.0061786
                   1933,                0.83971,                 1.0769,                0.40808,                0.79404,                0.71536,                0.20278,                0.31469,                0.16745,                0.49232,                0.13955,                0.19994,                0.07824,                 1.9757,                 3.3881,                 2.1666,                0.92946,              0.0061766,              0.0061766,              0.0061766
                   1934,                0.83957,                 1.0977,                0.41265,                0.79139,                0.70667,                0.20246,                0.31545,                0.16669,                 0.4844,                0.13878,                0.19991,                0.07773,                 1.9697,                 3.3824,                 2.1348,                0.92792,              0.0061746,              0.0061746,              0.0061746
                   1935,                0.78616,                  1.104,                0.39593,                0.79261,                 0.7006,                0.20355,                 0.3167,                0.16675,                0.47702,                0.13801,                0.19884,                0.07734,                 1.9758,                 3.3713,                 2.1428,                0.92827,              0.0061727,              0.0061727,              0.0061727
                   1936,                0.85722,                  1.124,                0.41796,                0.79208,                 0.6982,                  0.202,                0.31496,                0.16325,                0.47028,                 0.1357,                0.19243,                0.07639,                  1.984,                 3.3673,                 2.1387,                0.92869,              0.0061707,              0.0061707,              0.0061707
                   1937,                0.80795,                 1.0974,                0.40255,                0.78914,                0.70632,                0.20212,                0.31424,                0.16389,                 0.4742,                 0.1357,                0.19255,                0.07639,                 1.9875,                 3.3701,                 2.1482,                0.93072,              0.0061687,              0.0061687,              0.0061687
                   1938,                0.81063,                  1.076,                0.39694,                0.78986,                0.70724,                0.20303,                0.31281,                0.16501,                0.47808,                0.13724,                0.19471,                0.07731,                 1.9848,                 3.3468,                 2.1364,                0.93178,              0.0061667,              0.0061667,              0.0061667
                   1939,                0.82607,                 1.0683,                0.40111,                0.78759,                0.71832,                0.20509,                0.31459,                0.16413,                0.49755,                0.14187,                0.19926,                 0.0773,                 1.9843,                 3.3468,                 2.1309,                0.93385,              0.0061647,              0.0061647,              0.0061647
                   1940,                 0.7918,                  1.104,                0.39263,                0.78959,                0.71044,                0.20278,                0.31975,                0.16807,                0.49463,                0.14111,                0.20127,                0.07784,                 1.9796,                 3.3573,                 2.1244,                 0.9342,              0.0061628,              0.0061628,              0.0061628
                   1941,                0.81327,                 1.0696,                 0.4064,                0.79176,                0.70387,                0.20278,                0.31984,                   0.17,                0.49051,                0.14109,                0.20051,                0.07824,                 1.9789,                 3.3669,                 2.1321,                0.93455,              0.0061608,              0.0061608,              0.0061608
                   1942,                0.83724,                 1.1172,                0.41299,                0.79398,                0.71559,                0.20355,                0.32235,                0.17128,                0.50114,                0.14174,                0.20006,                0.07685,                 1.9788,                 3.3795,                 2.1304,                0.93538,              0.0061588,              0.0061588,              0.0061588
                   1943,                0.83811,                 1.1411,                0.40564,                0.79115,                0.72482,                0.20355,                 0.3204,                 0.1697,                0.49754,                0.13955,                 0.1937,                0.07482,                 1.9897,                 3.3813,                 2.1437,                0.93642,              0.0061568,              0.0061568,              0.0061568
                   1944,                 0.8154,                  1.078,                0.40794,                0.78836,                 0.7082,                0.20396,                0.31872,                0.16681,                0.49358,                0.14203,                 0.1931,                0.07385,                 2.0002,                 3.4052,                 2.1561,                0.93892,              0.0061548,              0.0061548,              0.0061548
                   1945,                 0.7917,                 1.0568,                0.39826,                0.78776,                0.70777,                0.20509,                 0.3192,                 0.1669,                0.49104,                0.14109,                0.19185,                0.07432,                 2.0003,                 3.4053,                 2.1601,                0.93868,              0.0061529,              0.0061529,              0.0061529
                   1946,                 0.8265,                 1.1264,                0.40625,                0.78776,                 0.7004,                0.20432,                0.31733,                0.16731,                0.48037,                0.13955,                0.19151,                0.07476,                 1.9999,                 3.4039,                 2.1552,                0.94099,              0.0061509,              0.0061509,              0.0061509
                   1947,                0.81477,                  1.095,                0.40022,                0.78724,                0.70181,                0.20663,                0.31921,                0.16687,                0.48446,                0.14264,                0.19112,                0.07411,                 2.0038,                 3.4112,                 2.1661,                0.93788,              0.0061489,              0.0061489,              0.0061489
                   1948,                0.82911,                 1.1408,                0.40481,                0.78853,                0.71263,                0.20649,                0.31648,                 0.1659,                 0.4904,                0.14246,                0.19177,                 0.0729,                 2.0071,                 3.4348,                 2.1644,                0.93898,              0.0061469,              0.0061469,              0.0061469
                   1949,                0.80356,                 1.1212,                0.40024,                0.78852,                0.70853,                0.20817,                0.31736,                0.16581,                0.49072,                0.14418,                0.19241,                0.07312,                 2.0063,                 3.4358,                 2.1666,                0.93765,              0.0061449,              0.0061449,              0.0061449
                   1950,                0.85274,                 1.0893,                0.40843,                0.78778,                0.71084,                0.20894,                0.32019,                0.16944,                 0.4885,                0.14264,                0.19275,                0.07393,                 2.0073,                 3.4033,                 2.1663,                0.93668,               0.006143,               0.006143,               0.006143
                   1951,                0.80791,                 1.1062,                0.40292,                0.79085,                 0.7125,                0.20894,                0.32002,                0.16962,                0.49428,                0.14495,                0.19875,                0.07409,                 1.9988,                 3.3708,                 2.1487,                0.93369,               0.006141,               0.006141,               0.006141
                   1952,                0.82736,                 1.1219,                0.40416,                0.79244,                0.71513,                 0.2071,                0.32086,                0.16848,                0.49415,                0.14311,                0.19831,                0.07313,                 1.9994,                 3.3561,                 2.1497,                0.93387,               0.006139,               0.006139,               0.006139
                   1953,                0.83111,                 1.1195,                0.40944,                0.79177,                0.69575,                0.20628,                0.31697,                0.16731,                0.48368,                0.14341,                0.19858,                0.07158,                  2.004,                 3.3429,                 2.1595,                0.93449,               0.006137,               0.006137,               0.006137
                   1954,                0.82988,                 1.1173,                0.40446,                0.79015,                0.70379,                0.20894,                0.32217,                0.16647,                0.48304,                0.14341,                0.19986,                0.07251,                 2.0024,                 3.3745,                  2.164,                0.93198,               0.006135,               0.006135,               0.006135
                   1955,                0.83083,                 1.1137,                0.40592,                0.78605,                0.70341,                0.20845,                0.31891,                0.16535,                0.48226,                0.14292,                0.19602,                0.07197,                 2.0007,                 3.3704,                  2.159,                0.93353,              0.0061331,              0.0061331,              0.0061331
                   1956,                0.80404,                 1.0636,                0.39514,                 0.7855,                0.69892,                0.20583,                0.31896,                0.16628,                0.48251,                0.14187,                0.19557,                0.07128,                 2.0022,                  3.364,                 2.1711,                0.93502,              0.0061311,              0.0061311,              0.0061311
                   1957,                0.79863,                 1.1074,                0.39986,                0.78769,                0.69978,                0.20487,                0.31917,                0.16575,                0.47821,                0.13955,                0.19388,                0.07108,                 2.0119,                 3.3611,                 2.1946,                 0.9359,              0.0061291,              0.0061291,              0.0061291
                   1958,                0.82846,                 1.0889,                0.40653,                0.78492,                0.69612,                0.20278,                0.31705,                0.16589,                0.47378,                0.13801,                0.19382,                 0.0724,                 2.0064,                 3.3592,                 2.1976,                0.93464,              0.0061271,              0.0061271,              0.0061271
                   1959,                0.86771,                 1.1289,                0.42107,                0.78661,                0.69578,                0.20455,                 0.3207,                0.16684,                0.49179,                0.14418,                0.19958,                0.07448,                 1.9888,                 3.3434,                  2.179,                0.93207,              0.0061251,              0.0061251,              0.0061251
                   1960,                 0.8302,                 1.1264,                0.41112,                0.79323,                0.69086,                  0.202,                0.32251,                0.16951,                0.49433,                0.14418,                0.20156,                0.07651,                 1.9779,                 3.3382,                 2.1622,                0.92935,              0.0061232,              0.0061232,              0.0061232
                   1961,                0.80909,                 1.0806,                0.40617,                0.79337,                0.69698,                0.20586,                0.32559,                0.16943,                0.49434,                0.14418,                0.20111,                0.07664,                 1.9668,                 3.3553,                 2.1465,                0.92785,              0.0061212,              0.0061212,              0.0061212
                   1962,                0.80918,                 1.0716,                0.40459,                0.78781,                0.69702,                0.20575,                0.32518,                0.16803,                0.48209,                 0.1421,                 0.1982,                0.07537,                 1.9663,                 3.3693,                 2.1534,                0.92823,              0.0061192,              0.0061192,              0.0061192
                   1963,                0.83707,                 1.1389,                0.41177,                0.79092,                0.68829,                0.20586,                0.31966,                0.16662,                0.47595,                0.14187,                0.19212,                0.07445,                 1.9651,                 3.3641,                 2.1647,                0.93126,              0.0061172,              0.0061172,              0.0061172
                   1964,                 0.8351,                 1.1482,                 0.4132,                0.79496,                0.69105,                0.20817,                0.31762,                0.16446,                0.48663,                0.14572,                0.19471,                0.07328,                 1.9704,                 3.3429,                 2.1709,                0.93419,              0.0061152,              0.0061152,              0.0061152
                   1965,                0.78775,                 1.1166,                 0.3966,                0.79219,                0.69433,                0.21049,                0.31906,                0.16485,                0.48122,                0.14418,                0.19191,                0.07168,                 1.9735,                 3.3618,                 2.1694,                0.93779,              0.0061133,              0.0061133,              0.0061133
                   1966,                0.79088,                 1.0757,                0.39821,                0.79245,                0.70127,                0.21049,                0.32135,                0.16521,                0.49419,                0.14726,                0.19376,                0.07194,                 1.9751,                 3.3755,                  2.169,                0.93948,              0.0061113,              0.0061113,              0.0061113
                   1967,                 0.8224,                 1.1107,                0.40741,                0.78774,                0.69493,                  0.209,                0.32234,                0.16581,                 0.4762,                0.14264,                0.19252,                0.07421,                 1.9705,                  3.392,                 2.1661,                0.94012,              0.0061093,              0.0061093,              0.0061093
                   1968,                0.84295,                 1.0737,                0.40824,                0.79012,                  0.711,                0.20663,                0.32361,                0.16431,                0.48132,                0.13952,                0.19102,                0.07293,                 1.9824,                 3.3819,                 2.1578,                0.93912,              0.0061073,              0.0061073,              0.0061073
                   1969,                0.84002,                  1.122,                0.41271,                0.79007,                0.71979,                0.20971,                0.32534,                0.16561,                0.48692,                0.14187,                0.19255,                0.07348,                 1.9766,                 3.3883,                  2.139,                0.93755,              0.0061053,              0.0061053,              0.0061053
                   1970,                0.86089,                 1.1368,                0.41828,                0.78488,                0.71034,                0.21511,                0.32417,                0.16665,                0.48235,                0.14572,                  0.189,                 0.0721,                 1.9788,                 3.3632,                 2.1428,                0.93747,              0.0061034,              0.0061034,              0.0061034
                   1971,                0.79633,                 1.1353,                0.39991,                0.78866,                0.70393,                0.21588,                0.32223,                0.16609,                0.48043,                0.14615,                0.18985,                0.07326,                 1.9734,                 3.3562,                 2.1197,                0.93542,              0.0061014,              0.0061014,              0.0061014
                   1972,                0.82159,                 1.1301,                0.40572,                0.78814,                0.68916,                0.21126,                0.32112,                0.16611,                0.46533,                0.14032,                0.18615,                0.07249,                 1.9661,                 3.3547,                 2.1043,                0.93487,              0.0060994,              0.0060994,              0.0060994
                   1973,                0.83252,                 1.1213,                0.40707,                0.78748,                0.70712,                0.21221,                0.32438,                0.16581,                0.46796,                0.13955,                0.18742,                0.07448,                 1.9615,                 3.3512,                 2.1032,                0.93309,              0.0060974,              0.0060974,              0.0060974
                   1974,                0.87884,                 1.1141,                0.42334,                 0.7889,                 0.7199,                0.21049,                0.32472,                0.16698,                0.47993,                0.14032,                0.19011,                0.07462,                 1.9525,                 3.3503,                 2.0899,                0.93213,              0.0060954,              0.0060954,              0.0060954
                   1975,                0.84082,                 1.0774,                0.41123,                0.78773,                0.71992,                0.20971,                0.32661,                0.16853,                0.47973,                0.13863,                0.19195,                0.07689,                 1.9538,                 3.3456,                 2.1059,                0.93268,              0.0060935,              0.0060935,              0.0060935
